,GEOID,NAME,STATE_NAME,ALAND,AWATER
579,51650,Hampton,Virginia,133282615,219667964
580,29091,Howell,Missouri,2401376472,2920041
581,36109,Tompkins,New York,1229316849,43785776
582,08014,Broomfield,Colorado,85386685,1502572
583,40015,Caddo,Oklahoma,3309366441,32099077
584,40031,Comanche,Oklahoma,2769531009,37661894
585,29065,Dent,Missouri,1949641173,4518782
586,29223,Wayne,Missouri,1966281378,38535344
587,08027,Custer,Colorado,1913031975,3364150
588,29153,Ozark,Missouri,1929554312,26607427
589,22077,Pointe Coupee,Louisiana,1442300231,86716680
590,08047,Gilpin,Colorado,388556746,942056
591,08065,Lake,Colorado,976215864,18111565
592,48319,Mason,Texas,2405674102,8755301
593,48441,Taylor,Texas,2371228265,9760311
594,48059,Callahan,Texas,2329363242,4898783
595,48207,Haskell,Texas,2339103809,18465208
596,40083,Logan,Oklahoma,1926268077,13203700
597,40051,Grady,Oklahoma,2850386659,11374380
598,48183,Gregg,Texas,708052150,6206460
599,36077,Otsego,New York,2594487152,36314099
600,51101,King William,Virginia,709424849,31090165
601,53043,Lincoln,Washington,5984421204,75265950
602,13003,Atkinson,Georgia,887636774,4701677
603,53063,Spokane,Washington,4569318495,43407953
604,13313,Whitfield,Georgia,752248663,1579031
605,48355,Nueces,Texas,2173169293,845316413
606,54093,Tucker,West Virginia,1085320044,5303786
607,48435,Sutton,Texas,3765674775,1277066
608,50017,Orange,Vermont,1779343340,12005265
609,48491,Williamson,Texas,2890001231,41563379
610,32029,Storey,Nevada,683182692,1881025
611,72137,Toa Baja,Puerto Rico,60201709,48075983
612,17057,Fulton,Illinois,2242109784,43927375
613,29139,Montgomery,Missouri,1385765319,14100641
614,13271,Telfair,Georgia,1132621093,17356399
615,13185,Lowndes,Georgia,1287842038,34542105
616,45041,Florence,South Carolina,2073299560,9766894
617,27017,Carlton,Minnesota,2230473968,36173451
618,37019,Brunswick,North Carolina,2201703877,516599618
619,27029,Clearwater,Minnesota,2586947405,80206137
620,27057,Hubbard,Minnesota,2398345766,190324762
621,47115,Marion,Tennessee,1290472798,36484703
622,20009,Barton,Kansas,2318705423,13926862
623,38087,Slope,North Dakota,3147520240,10980611
624,22093,St. James,Louisiana,616057915,38773983
625,26035,Clare,Michigan,1461703751,28496979
626,47173,Union,Tennessee,579077905,61005196
627,18017,Cass,Indiana,1067448391,7002041
628,17187,Warren,Illinois,1404768301,1672625
629,47073,Hawkins,Tennessee,1261468092,32541837
630,05105,Perry,Arkansas,1428060523,24428402
631,17109,McDonough,Illinois,1526339605,2012552
632,26049,Genesee,Michigan,1649674148,32748548
633,28155,Webster,Mississippi,1090793744,5364862
634,29077,Greene,Missouri,1749093973,6607198
635,37195,Wilson,North Carolina,952013027,14332439
636,47083,Houston,Tennessee,518758193,17303404
637,48317,Martin,Texas,2369724591,1931832
638,51595,Emporia,Virginia,17881071,165621
639,54099,Wayne,West Virginia,1310547891,15816947
640,36067,Onondaga,New York,2016027798,70512843
641,18001,Adams,Indiana,877815496,2693924
642,13143,Haralson,Georgia,730804592,2616531
643,46039,Deuel,South Dakota,1612885711,35935421
644,55085,Oneida,Wisconsin,2885102824,317602310
645,18099,Marshall,Indiana,1148969991,15858580
646,19101,Jefferson,Iowa,1128002393,3522238
647,26129,Ogemaw,Michigan,1459466627,29641292
648,20059,Franklin,Kansas,1480882204,13893465
649,27069,Kittson,Minnesota,2846395545,12419294
650,39023,Clark,Ohio,1027907500,14611224
651,47061,Grundy,Tennessee,933545794,1755421
652,54105,Wirt,West Virginia,602201078,5839709
653,21085,Grayson,Kentucky,1294808799,28746004
654,17061,Greene,Illinois,1406736598,8423898
655,28109,Pearl River,Mississippi,2101307249,20783013
656,48447,Throckmorton,Texas,2363499444,7586186
657,56025,Natrona,Wyoming,13831928341,90969261
658,18061,Harrison,Indiana,1253823026,5278989
659,19057,Des Moines,Iowa,1077769233,35341938
660,28103,Noxubee,Mississippi,1800451921,12487951
661,37067,Forsyth,North Carolina,1056328480,11658537
662,47067,Hancock,Tennessee,575816010,2988718
663,46103,Pennington,South Dakota,7191788472,19926710
664,08001,Adams,Colorado,3021840487,43702201
665,13025,Brantley,Georgia,1147972258,10291563
666,17199,Williamson,Illinois,1088338913,62470509
667,19031,Cedar,Iowa,1500798731,6385833
668,28117,Prentiss,Mississippi,1074806610,8324262
669,31185,York,Nebraska,1482794063,8595055
670,31121,Merrick,Nebraska,1261996225,24655494
671,46119,Sully,South Dakota,2607411018,164375674
672,48497,Wise,Texas,2342372267,47035843
673,55025,Dane,Wisconsin,3098899107,106217126
674,31115,Loup,Nebraska,1459513675,19565477
675,17049,Effingham,Illinois,1240005909,3174583
676,08075,Logan,Colorado,4761947975,16363553
677,20175,Seward,Kansas,1656693305,1961444
678,18047,Franklin,Indiana,995658281,17155846
679,26151,Sanilac,Michigan,2493048510,1624879474
680,26115,Monroe,Michigan,1422818203,338203448
681,36017,Chenango,New York,2314393901,13046917
682,42125,Washington,Pennsylvania,2219644652,9945723
683,04009,Graham,Arizona,11970605955,47476264
684,17147,Piatt,Illinois,1137492089,754122
685,20123,Mitchell,Kansas,1817632931,44979980
686,29123,Madison,Missouri,1280454067,8322301
687,31099,Kearney,Nebraska,1337063562,274634
688,39027,Clinton,Ohio,1058609496,9329331
689,42047,Elk,Pennsylvania,2141664702,12791578
690,48191,Hall,Texas,2288233615,53366403
691,51021,Bland,Virginia,926311265,2547191
692,51139,Page,Virginia,802949683,8369917
693,72065,Hatillo,Puerto Rico,108200655,43988738
694,16025,Camas,Idaho,2782253888,11548054
695,18101,Martin,Indiana,869615720,12033245
696,37107,Lenoir,North Carolina,1033630014,5900299
697,20041,Dickinson,Kansas,2193895360,12632458
698,48031,Blanco,Texas,1836953735,10813161
699,48361,Orange,Texas,864501044,118476459
700,51590,Danville,Virginia,110844523,2341364
701,13127,Glynn,Georgia,1086851231,429107116
702,30035,Glacier,Montana,7757405145,105684958
703,38023,Divide,North Dakota,3266310803,86676913
704,54029,Hancock,West Virginia,213958963,13877476
705,05101,Newton,Arkansas,2126566287,5935948
706,12051,Hendry,Florida,2993896406,86578552
707,13187,Lumpkin,Georgia,732820607,3275562
708,17123,Marshall,Illinois,1001865309,30343504
709,12005,Bay,Florida,1964874033,1833915193
710,72005,Aguadilla,Puerto Rico,94618010,101127672
711,72045,Comerío,Puerto Rico,73557193,319739
712,72061,Guaynabo,Puerto Rico,71444633,468303
713,72063,Gurabo,Puerto Rico,72220854,1108806
714,72033,Cataño,Puerto Rico,12515854,5614795
715,72041,Cidra,Puerto Rico,93297945,1120363
716,72054,Florida,Puerto Rico,39391497,34012
717,28099,Neshoba,Mississippi,1476641121,3830971
718,01079,Lawrence,Alabama,1788864348,68682286
719,08003,Alamosa,Colorado,1871643028,1670455
720,12107,Putnam,Florida,1886452945,255262400
721,13095,Dougherty,Georgia,851183381,15352851
722,13253,Seminole,Georgia,615233530,49243434
723,28005,Amite,Mississippi,1890950868,3877823
724,28013,Calhoun,Mississippi,1519218292,3590388
725,28023,Clarke,Mississippi,1791173034,5073931
726,46049,Faulk,South Dakota,2542625555,62622903
727,28085,Lincoln,Mississippi,1518269755,5291052
728,54067,Nicholas,West Virginia,1675324341,19580622
729,72083,Las Marías,Puerto Rico,120071824,376224
730,72115,Quebradillas,Puerto Rico,58747704,30224116
731,72111,Peñuelas,Puerto Rico,115558559,60210081
732,54079,Putnam,West Virginia,895303696,12225557
733,35049,Santa Fe,New Mexico,4947861287,2643021
734,18087,LaGrange,Indiana,983236299,18318588
735,19109,Kossuth,Iowa,2519361810,4125592
736,26157,Tuscola,Michigan,2084554697,282463217
737,36059,Nassau,New York,736959587,437291722
738,38099,Walsh,North Dakota,3319346393,32181392
739,40065,Jackson,Oklahoma,2078860507,4114418
740,13009,Baldwin,Georgia,670025212,24806035
741,20083,Hodgeman,Kansas,2227369150,826344
742,21043,Carter,Kentucky,1060592683,6783009
743,27013,Blue Earth,Minnesota,1936920234,45966374
744,22041,Franklin,Louisiana,1616925546,28050179
745,40055,Greer,Oklahoma,1655740225,11148547
746,48107,Crosby,Texas,2331503429,3873557
747,48313,Madison,Texas,1207103457,16493254
748,36051,Livingston,New York,1636254771,22005356
749,37073,Gates,North Carolina,882181709,13292008
750,28047,Harrison,Mississippi,1485724358,1064607689
751,39037,Darke,Ohio,1549077538,4244898
752,47125,Montgomery,Tennessee,1396441789,12068782
753,13101,Echols,Georgia,1088849471,809587
754,21035,Calloway,Kentucky,997224714,66474183
755,29199,Scotland,Missouri,1130548365,7217862
756,36095,Schoharie,New York,1610503552,11676951
757,37057,Davidson,North Carolina,1432728609,37604804
758,39133,Portage,Ohio,1262372713,43125087
759,13237,Putnam,Georgia,892721731,41451859
760,18053,Grant,Indiana,1072484471,2101804
761,21137,Lincoln,Kentucky,862060462,9192346
762,13013,Barrow,Georgia,417082921,4909580
763,27041,Douglas,Minnesota,1649659292,215526674
764,31175,Valley,Nebraska,1471402764,6076916
765,27107,Norman,Minnesota,2260512788,10208059
766,47133,Overton,Tennessee,1122721524,3492728
767,51033,Caroline,Virginia,1365863858,24927342
768,72021,Bayamón,Puerto Rico,115097577,314191
769,40057,Harmon,Oklahoma,1391491971,3800411
770,47117,Marshall,Tennessee,972442319,1801922
771,19099,Jasper,Iowa,1891795098,6544165
772,48375,Potter,Texas,2352718735,35190085
773,47015,Cannon,Tennessee,687992379,156144
774,16047,Gooding,Idaho,1888935208,12470063
775,51036,Charles City,Virginia,473711548,55274680
776,37079,Greene,North Carolina,690838977,1229492
777,19187,Webster,Iowa,1853670894,7269394
778,55087,Outagamie,Wisconsin,1651265932,18261063
779,17165,Saline,Illinois,984170284,17979016
780,46065,Hughes,South Dakota,1920546194,153323261
781,48053,Burnet,Texas,2576525880,69856136
782,50009,Essex,Vermont,1715530214,28688490
783,51119,Middlesex,Virginia,337554148,208310589
784,29071,Franklin,Missouri,2389650755,20813427
785,13321,Worth,Georgia,1478137692,10471700
786,72023,Cabo Rojo,Puerto Rico,182247776,277245345
787,42073,Lawrence,Pennsylvania,925571230,11444141
788,22111,Union,Louisiana,2271159651,73649840
789,31119,Madison,Nebraska,1483084610,7325865
790,35013,Doña Ana,New Mexico,9863163868,17594250
791,55059,Kenosha,Wisconsin,704054452,1248862087
792,55065,Lafayette,Wisconsin,1640985427,2539010
793,29186,Ste. Genevieve,Missouri,1292800352,19739769
794,51181,Surry,Virginia,722475752,81216905
795,37033,Caswell,North Carolina,1101694783,8641803
796,26149,St. Joseph,Michigan,1296650215,52801735
797,27051,Grant,Minnesota,1418795382,71705190
798,37035,Catawba,North Carolina,1039553243,37942736
799,31057,Dundy,Nebraska,2381956204,3046331
800,18037,Dubois,Indiana,1106616355,20892926
801,39125,Paulding,Ohio,1078561237,6245396
802,44001,Bristol,Rhode Island,62500772,53359134
803,46043,Douglas,South Dakota,1118358780,4832944
804,12011,Broward,Florida,3115343227,273469971
805,20137,Norton,Kansas,2274122718,8421464
806,26101,Manistee,Michigan,1404616375,1912438851
807,32510,Carson City,Nevada,374341372,32594082
808,37003,Alexander,North Carolina,673358184,9445988
809,51035,Carroll,Virginia,1229582400,7586185
810,06011,Colusa,California,2980332727,14608884
811,18125,Pike,Indiana,865841645,17588580
812,21009,Barren,Kentucky,1262839457,32153759
813,27097,Morrison,Minnesota,2913980726,73275528
814,20049,Elk,Kansas,1668636744,16061112
815,29017,Bollinger,Missouri,1600364576,8530122
816,40047,Garfield,Oklahoma,2741521323,4075930
817,48373,Polk,Texas,2737733240,136271620
818,54097,Upshur,West Virginia,918506904,302703
819,01065,Hale,Alabama,1667926655,32403804
820,22081,Red River,Louisiana,1007453088,34259705
821,17189,Washington,Illinois,1457120172,3386079
822,19021,Buena Vista,Iowa,1488981867,13798140
823,20017,Chase,Kansas,2002198770,12091093
824,13043,Candler,Georgia,629520841,15018189
825,39069,Henry,Ohio,1077461417,9687647
826,13075,Cook,Georgia,591684405,12308449
827,48221,Hood,Texas,1089582268,41775455
828,51630,Fredericksburg,Virginia,27066499,178344
829,51025,Brunswick,Virginia,1466538252,8383474
830,72087,Loíza,Puerto Rico,50179423,119730395
831,29001,Adair,Missouri,1469362059,5468507
832,13319,Wilkinson,Georgia,1163459876,7084800
833,48069,Castro,Texas,2316600393,12557414
834,45037,Edgefield,South Carolina,1296814342,16317867
835,10003,New Castle,Delaware,1104206944,175316802
836,19051,Davis,Iowa,1300661926,6904087
837,20121,Miami,Kansas,1491519051,37235270
838,31103,Keya Paha,Nebraska,2002257565,2192458
839,35035,Otero,New Mexico,17126455954,36944199
840,37167,Stanly,North Carolina,1023250043,25187035
841,01015,Calhoun,Alabama,1569246126,16536293
842,05057,Hempstead,Arkansas,1883438547,35737908
843,17005,Bond,Illinois,985065094,6462629
844,18045,Fountain,Indiana,1024774340,5728993
845,27053,Hennepin,Minnesota,1434949247,136626454
846,20081,Haskell,Kansas,1495772609,910409
847,37027,Caldwell,North Carolina,1222184252,7052759
848,40153,Woodward,Oklahoma,3218801191,9693573
849,47075,Haywood,Tennessee,1380741528,2472509
850,42025,Carbon,Pennsylvania,987623689,15827992
851,56031,Platte,Wyoming,5390953617,76102033
852,40099,Murray,Oklahoma,1078405800,22710695
853,31079,Hall,Nebraska,1415143422,14903733
854,36083,Rensselaer,New York,1689859763,33525770
855,37129,New Hanover,North Carolina,497937486,353803887
856,28115,Pontotoc,Mississippi,1289330916,8308394
857,48195,Hansford,Texas,2382296646,1548341
858,48311,McMullen,Texas,2952066567,43985124
859,05027,Columbia,Arkansas,1984098878,1985830
860,13105,Elbert,Georgia,909352139,59863331
861,17083,Jersey,Illinois,957143527,20333974
862,31145,Red Willow,Nebraska,1857036304,2591016
863,19107,Keokuk,Iowa,1500056812,1944064
864,17035,Cumberland,Illinois,895989975,2538006
865,13161,Jeff Davis,Georgia,857075892,11600966
866,13199,Meriwether,Georgia,1297342106,10832501
867,13257,Stephens,Georgia,463254407,13035162
868,13283,Treutlen,Georgia,516524095,7810908
869,13289,Twiggs,Georgia,930478093,8740237
870,08091,Ouray,Colorado,1400332623,3986292
871,40105,Nowata,Oklahoma,1465460408,38903890
872,37077,Granville,North Carolina,1377850210,14503653
873,51600,Fairfax,Virginia,16162728,84155
874,51620,Franklin,Virginia,21438217,227442
875,20015,Butler,Kansas,3702922899,43565303
876,11001,District of Columbia,District of Columbia,158316124,18709762
877,06087,Santa Cruz,California,1152823584,419714230
878,48271,Kinney,Texas,3523765247,11885327
879,54023,Grant,West Virginia,1236387822,7546060
880,28069,Kemper,Mississippi,1984403150,2182350
881,32015,Lander,Nevada,14294783160,662270
882,72015,Arroyo,Puerto Rico,38872745,53456650
883,27035,Crow Wing,Minnesota,2585732031,409718952
884,38007,Billings,North Dakota,2974571272,11986463
885,20159,Rice,Kansas,1880936102,4482698
886,26031,Cheboygan,Michigan,1852564001,440607445
887,17183,Vermilion,Illinois,2326634937,7531157
888,28045,Hancock,Mississippi,1227561217,204095552
889,05111,Poinsett,Arkansas,1963975460,13892745
890,12091,Okaloosa,Florida,2408338835,820571046
891,53069,Wahkiakum,Washington,680976231,61568965
892,72017,Barceloneta,Puerto Rico,48421895,31649450
893,55137,Waushara,Wisconsin,1621749913,29096948
894,28057,Itawamba,Mississippi,1379932997,19825536
895,21041,Carroll,Kentucky,333273743,22243659
896,37123,Montgomery,North Carolina,1273075627,25886753
897,56045,Weston,Wyoming,6210804121,5225499
898,39139,Richland,Ohio,1282631596,12560134
899,31171,Thomas,Nebraska,1845564903,2028433
900,45027,Clarendon,South Carolina,1572656992,229097204
901,36085,Richmond,New York,148982680,117441533
902,21215,Spencer,Kentucky,483617871,12782162
903,48209,Hays,Texas,1753033395,5054128
904,36117,Wayne,New York,1563912969,2018185131
905,72031,Carolina,Puerto Rico,117515775,38721058
906,37117,Martin,North Carolina,1182102539,746610
907,20029,Cloud,Kansas,1852726651,6859888
908,46005,Beadle,South Dakota,3260011987,15834230
909,18161,Union,Indiana,417480470,10326625
910,20033,Comanche,Kansas,2041681089,3604155
911,51077,Grayson,Virginia,1144218746,9792929
912,13023,Bleckley,Georgia,559122125,8425420
913,26147,St. Clair,Michigan,1868725517,297817403
914,26047,Emmet,Michigan,1210940738,1073419241
915,72009,Aibonito,Puerto Rico,81094467,71893
916,38011,Bowman,North Dakota,3009070657,13583664
917,18069,Huntington,Indiana,991062905,13127495
918,19115,Louisa,Iowa,1040596801,40784321
919,17141,Ogle,Illinois,1964903700,12378959
920,20089,Jewell,Kansas,2356813568,11367163
921,20143,Ottawa,Kansas,1866683177,1567629
922,20201,Washington,Kansas,2317414332,10139473
923,40125,Pottawatomie,Oklahoma,2040375639,14845673
924,47127,Moore,Tennessee,334684850,3093435
925,40023,Choctaw,Oklahoma,1995267314,75490278
926,40091,McIntosh,Oklahoma,1601354473,242872388
927,40127,Pushmataha,Oklahoma,3614425443,69995893
928,51155,Pulaski,Virginia,828378951,24875979
929,51185,Tazewell,Virginia,1343663017,2920222
930,54095,Tyler,West Virginia,663818560,11382160
931,54049,Marion,West Virginia,799667746,7160908
932,47011,Bradley,Tennessee,851489194,6959141
933,26141,Presque Isle,Michigan,1706069655,4957327108
934,29157,Perry,Missouri,1228574128,25394864
935,51800,Suffolk,Virginia,1033819022,77045664
936,48461,Upton,Texas,3215010597,464309
937,48259,Kendall,Texas,1715747609,1496797
938,05009,Boone,Arkansas,1527375338,31797989
939,20019,Chautauqua,Kansas,1654694134,15243776
940,48159,Franklin,Texas,736569935,26875120
941,01093,Marion,Alabama,1922660061,3180617
942,40073,Kingfisher,Oklahoma,2326010568,20607580
943,48149,Fayette,Texas,2460316901,25574662
944,42013,Blair,Pennsylvania,1360458062,3294803
945,42021,Cambria,Pennsylvania,1780643391,13523237
946,48025,Bee,Texas,2279809487,246409
947,46073,Jerauld,South Dakota,1362677265,16727973
948,46099,Minnehaha,South Dakota,2089701444,18188795
949,24047,Worcester,Maryland,1213156434,586531107
950,48133,Eastland,Texas,2399644791,14002299
951,48103,Crane,Texas,2033319687,1695980
952,19063,Emmet,Iowa,1025349325,17175565
953,19077,Guthrie,Iowa,1529656705,6355531
954,48125,Dickens,Texas,2335454676,9057848
955,26081,Kent,Michigan,2198720084,59599778
956,27067,Kandiyohi,Minnesota,2065191962,168286642
957,27079,Le Sueur,Minnesota,1162060232,65125082
958,51540,Charlottesville,Virginia,26534611,46120
959,19083,Hardin,Iowa,1474498036,1783759
960,13037,Calhoun,Georgia,726191502,8271470
961,20193,Thomas,Kansas,2783425129,288241
962,08105,Rio Grande,Colorado,2361956082,984295
963,19137,Montgomery,Iowa,1098405771,2410446
964,08115,Sedgwick,Colorado,1419419015,3530746
965,31155,Saunders,Nebraska,1939715798,28209418
966,13311,White,Georgia,623524633,3917258
967,13175,Laurens,Georgia,2090990041,28838468
968,02016,Aleutians West,Alaska,11377885025,25183635754
969,39129,Pickaway,Ohio,1298084340,13880991
970,39131,Pike,Ohio,1140325072,9566957
971,29061,Daviess,Missouri,1458893649,14926594
972,48337,Montague,Texas,2411034611,19087359
973,48165,Gaines,Texas,3891102467,1262946
974,13109,Evans,Georgia,473694905,10295112
975,19151,Pocahontas,Iowa,1495047211,3666528
976,34015,Gloucester,New Jersey,833994586,38242080
977,26103,Marquette,Michigan,4685420988,4185337774
978,38069,Pierce,North Dakota,2637345131,166227811
979,27065,Kanabec,Minnesota,1350962864,31252182
980,48129,Donley,Texas,2401013047,15564907
981,42011,Berks,Pennsylvania,2218072313,24220127
982,46059,Hand,South Dakota,3720862490,9284294
983,46071,Jackson,South Dakota,4827433521,19106096
984,19027,Carroll,Iowa,1474877210,2145349
985,26065,Ingham,Michigan,1440251657,11990766
986,06047,Merced,California,5019407131,105277636
987,19113,Linn,Iowa,1857173067,19710590
988,31001,Adams,Nebraska,1458872834,2477681
989,13135,Gwinnett,Georgia,1115664831,15600869
990,06049,Modoc,California,10225877726,660503268
991,13015,Bartow,Georgia,1188568881,27370205
992,13191,McIntosh,Georgia,1117201522,369165150
993,13281,Towns,Georgia,431178090,13754198
994,48197,Hardeman,Texas,1800337387,4548860
995,42005,Armstrong,Pennsylvania,1692093647,27586728
996,17137,Morgan,Illinois,1473595809,9053547
997,19039,Clarke,Iowa,1116573604,1524746
998,13021,Bibb,Georgia,645898113,14305197
999,72121,Sabana Grande,Puerto Rico,94050243,25323
1000,19163,Scott,Iowa,1186463531,26196368
1001,20117,Marshall,Kansas,2331450539,12735557
1002,36023,Cortland,New York,1291817953,7110638
1003,48477,Washington,Texas,1564855487,45471320
1004,54013,Calhoun,West Virginia,723253605,3703371
1005,54021,Gilmer,West Virginia,876717629,4082112
1006,48267,Kimble,Texas,3240024039,505509
1007,08059,Jefferson,Colorado,1979735379,25071495
1008,17039,De Witt,Illinois,1029678323,19492326
1009,22073,Ouachita,Louisiana,1580797959,55327711
1010,47023,Chester,Tennessee,740053474,575590
1011,48033,Borden,Texas,2324366072,22297606
1012,28075,Lauderdale,Mississippi,1822508248,29730521
1013,26107,Mecosta,Michigan,1437843578,41665709
1014,31167,Stanton,Nebraska,1107500709,8789496
1015,55121,Trempealeau,Wisconsin,1898383310,23321910
1016,29075,Gentry,Missouri,1272776755,762384
1017,35011,De Baca,New Mexico,6016818946,29090018
1018,20139,Osage,Kansas,1827253334,37137002
1019,18133,Putnam,Indiana,1244585887,5585892
1020,21225,Union,Kentucky,887813999,52903376
1021,45061,Lee,South Carolina,1062372306,2715077
1022,18171,Warren,Indiana,944543938,4442757
1023,19175,Union,Iowa,1097235802,5575854
1024,19011,Benton,Iowa,1854696287,5857896
1025,51057,Essex,Virginia,666494453,74795284
1026,41029,Jackson,Oregon,7208589509,46774848
1027,42067,Juniata,Pennsylvania,1013697487,5502986
1028,34019,Hunterdon,New Jersey,1108086284,24761598
1029,48163,Frio,Texas,2935753504,2193621
1030,37071,Gaston,North Carolina,921389651,20549064
1031,26127,Oceana,Michigan,1393686390,1988709489
1032,48013,Atascosa,Texas,3158596616,4995711
1033,19045,Clinton,Iowa,1799934695,39410955
1034,17037,DeKalb,Illinois,1635154200,8561739
1035,26067,Ionia,Michigan,1479710873,22590323
1036,29173,Ralls,Missouri,1216743025,36381069
1037,13035,Butts,Georgia,475754793,11269640
1038,19149,Plymouth,Iowa,2234715257,2176851
1039,08043,Fremont,Colorado,3972613670,2235542
1040,48257,Kaufman,Texas,2022222599,69502488
1041,13027,Brooks,Georgia,1277341275,11955761
1042,72127,San Juan,Puerto Rico,124029902,75277895
1043,17135,Montgomery,Illinois,1822740453,15459874
1044,72001,Adjuntas,Puerto Rico,172725726,1051789
1045,54005,Boone,West Virginia,1298967362,4305989
1046,12117,Seminole,Florida,801288992,93135088
1047,13131,Grady,Georgia,1177051415,15026665
1048,46105,Perkins,South Dakota,7434457143,50539948
1049,01059,Franklin,Alabama,1641845708,32639621
1050,48147,Fannin,Texas,2307251052,20847065
1051,42121,Venango,Pennsylvania,1746337768,22149577
1052,55067,Langlade,Wisconsin,2255098142,44277570
1053,17127,Massac,Illinois,614218329,12784614
1054,12095,Orange,Florida,2338519047,260364621
1055,42023,Cameron,Pennsylvania,1026239931,5653230
1056,51173,Smyth,Virginia,1169223435,3287728
1057,28009,Benton,Mississippi,1053131418,5279184
1058,26021,Berrien,Michigan,1470545556,2625448034
1059,17047,Edwards,Illinois,576012470,781202
1060,40133,Seminole,Oklahoma,1639028938,19925657
1061,72091,Manatí,Puerto Rico,116913017,66163823
1062,18115,Ohio,Indiana,223126824,3369528
1063,08005,Arapahoe,Colorado,2066438714,19801968
1064,20053,Ellsworth,Kansas,1853331064,19969761
1065,48065,Carson,Texas,2383397227,10026604
1066,20025,Clark,Kansas,2524300310,6603384
1067,28087,Lowndes,Mississippi,1309105223,28532500
1068,29069,Dunklin,Missouri,1403538813,13708531
1069,31097,Johnson,Nebraska,974029895,1704834
1070,34021,Mercer,New Jersey,581395408,11337168
1071,45091,York,South Carolina,1763872812,39009185
1072,21087,Green,Kentucky,740871356,7094524
1073,31165,Sioux,Nebraska,5352785007,1665309
1074,19081,Hancock,Iowa,1478895055,5265568
1075,17097,Lake,Illinois,1148958738,2395000012
1076,05051,Garland,Arkansas,1754999327,147452177
1077,18065,Henry,Indiana,1014957933,7652084
1078,29175,Randolph,Missouri,1250217879,13254192
1079,18055,Greene,Indiana,1404983902,8919619
1080,20021,Cherokee,Kansas,1521791029,8951464
1081,18011,Boone,Indiana,1095260003,876741
1082,31137,Phelps,Nebraska,1398048634,1646526
1083,20153,Rawlins,Kansas,2769775708,415527
1084,48433,Stonewall,Texas,2373238700,10177387
1085,36107,Tioga,New York,1343600016,11044570
1086,31183,Wheeler,Nebraska,1489717901,1059454
1087,31077,Greeley,Nebraska,1475804204,2188872
1088,51197,Wythe,Virginia,1196450502,7232493
1089,29089,Howard,Missouri,1201239501,19852372
1090,18141,St. Joseph,Indiana,1185636243,9346832
1091,48419,Shelby,Texas,2060566466,101081677
1092,40137,Stephens,Oklahoma,2253830200,54833890
1093,35047,San Miguel,New Mexico,12228666259,51380263
1094,29101,Johnson,Missouri,2147776085,10180467
1095,31003,Antelope,Nebraska,2220025614,3716675
1096,22079,Rapides,Louisiana,3420935889,105385799
1097,48071,Chambers,Texas,1546471847,709789835
1098,19147,Palo Alto,Iowa,1460400553,14428727
1099,47187,Williamson,Tennessee,1509607196,3017704
1100,41033,Josephine,Oregon,4244080762,5631773
1101,18023,Clinton,Indiana,1049119194,461117
1102,29221,Washington,Missouri,1968043965,6791224
1103,39155,Trumbull,Ohio,1600873954,47856112
1104,31163,Sherman,Nebraska,1465552764,14998613
1105,21199,Pulaski,Kentucky,1705275603,48545539
1106,26025,Calhoun,Michigan,1829210175,31256789
1107,17117,Macoupin,Illinois,2235091604,12250027
1108,38021,Dickey,North Dakota,2930554406,27619632
1109,56033,Sheridan,Wyoming,6535475075,7986330
1110,37085,Harnett,North Carolina,1540870409,16294103
1111,38077,Richland,North Dakota,3718378999,25035244
1112,20051,Ellis,Kansas,2330762295,1197085
1113,51660,Harrisonburg,Virginia,44908386,131080
1114,05119,Pulaski,Arkansas,1964009183,126988884
1115,72049,Culebra,Puerto Rico,30161189,407112670
1116,20087,Jefferson,Kansas,1379494403,62293259
1117,36087,Rockland,New York,449841002,66919665
1118,36039,Greene,New York,1676140500,28201061
1119,29085,Hickory,Missouri,1032908447,33454640
1120,27121,Pope,Minnesota,1734089839,123219751
1121,37015,Bertie,North Carolina,1810858588,109120751
1122,18091,LaPorte,Indiana,1549555243,38779440
1123,19135,Monroe,Iowa,1123296138,1522790
1124,45063,Lexington,South Carolina,1810397033,151833121
1125,51097,King and Queen,Virginia,816232787,28929275
1126,48161,Freestone,Texas,2273311866,36936963
1127,26039,Crawford,Michigan,1441108421,17887265
1128,22061,Lincoln,Louisiana,1221532395,1897706
1129,31179,Wayne,Nebraska,1147147001,1084590
1130,37125,Moore,North Carolina,1806983006,20712954
1131,45001,Abbeville,South Carolina,1272184102,53221051
1132,46047,Fall River,South Dakota,4506292103,24021148
1133,24510,Baltimore,Maryland,209649327,28758743
1134,47101,Lewis,Tennessee,730614739,1024940
1135,08081,Moffat,Colorado,12284943821,19803411
1136,13301,Warren,Georgia,736483608,6034478
1137,13209,Montgomery,Georgia,624563058,9191488
1138,05107,Phillips,Arkansas,1788024160,95966884
1139,27113,Pennington,Minnesota,1596931841,4328863
1140,08067,La Plata,Colorado,4376255277,25642579
1141,39059,Guernsey,Ohio,1352631217,15666081
1142,05061,Howard,Arkansas,1521168581,21361761
1143,40009,Beckham,Oklahoma,2335328724,5521744
1144,40039,Custer,Oklahoma,2560924938,34326632
1145,26135,Oscoda,Michigan,1465088063,15136485
1146,40021,Cherokee,Oklahoma,1940228933,69661251
1147,40087,McClain,Oklahoma,1478150667,24712058
